spark_udaf_agg/100_TimeUsage.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/928_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/929_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/92_MyAverage.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/930_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/931_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/932_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/933_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/934_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/935_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/936_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/937_StreamingSessionWindowSuite.scala | BAD | LOC=2 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/938_StreamingSessionWindowSuite.scala | BAD | LOC=2 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/939_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/93_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/940_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/941_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/942_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/943_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/944_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/945_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/946_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/947_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/948_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/949_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/950_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/951_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/952_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/953_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/954_IotDatasetWorkout.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/955_DatasetPerformance.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/956_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/958_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/959_SQLQuerySuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/95_LimitedCollectSetUDAF.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/960_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/961_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/962_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/963_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/98_ExtremaPricesAggregators.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/99_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/9_HistogramStats.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
